Data;Vendas_Semana;Feriado_Semana;Temperatura_F;Temperatura_C;Preco_Gasolina;Inflação;Desemprego;
11/05/2012;739866,16;0;59,21;15,12;3,889;0,21%;7,14%;
11/05/2012;1062548,73;0;47,11;8,39;3,947;0,14%;7,49%;
11/05/2012;1674306,31;0;58,97;14,98;4,055;0,14%;8,25%;
11/05/2012;1264575,18;0;77,27;25,15;4,186;0,13%;11,63%;
11/05/2012;529707,87;0;56,72;13,73;3,947;0,14%;8,35%;
11/05/2012;436070,45;0;74,14;23,41;3,688;0,22%;6,89%;
11/05/2012;1392938,06;0;74,14;23,41;3,688;0,22%;6,89%;
11/05/2012;1187051,07;0;55,4;13;3,87;0,20%;8,35%;
11/05/2012;295841,84;0;81,02;27,23;4,186;0,13%;7,40%;
11/05/2012;949625,52;0;61,92;16,62;3,685;0,13%;9,58%;
11/05/2012;802383,63;0;58,97;14,98;3,889;0,14%;8,88%;
11/05/2012;330518,34;0;76,55;24,75;3,764;0,22%;6,99%;
11/05/2012;527983,04;0;76,55;24,75;3,688;0,22%;6,99%;
11/05/2012;429914,6;0;77,27;25,15;4,186;0,13%;11,63%;
11/05/2012;1470792,41;0;75,52;24,18;3,688;0,22%;6,99%;
11/05/2012;967729,35;0;52,06;11,14;3,947;0,14%;4,13%;
11/05/2012;1353285,1;0;50,22;10,12;3,87;0,20%;6,55%;
11/05/2012;643603,69;0;76,03;24,46;4,186;0,13%;7,38%;
11/05/2012;640159,04;0;67,59;19,77;3,688;0,21%;9,58%;
11/05/2012;341381,08;0;56,47;13,59;3,809;0,13%;5,62%;
11/05/2012;770487,37;0;61,24;16,24;3,889;0,19%;8,57%;
18/05/2012;1595901,87;0;70,33;21,29;3,63;0,21%;7,14%;
18/05/2012;2000940,67;0;71,27;21,82;3,63;0,21%;6,89%;
18/05/2012;418112,76;0;72,38;22,43;3,63;0,23%;6,66%;
18/05/2012;2207214,81;0;68,43;20,24;3,62;0,13%;4,31%;
18/05/2012;336189,66;0;70,45;21,36;3,63;0,21%;5,80%;
18/05/2012;1513635,64;0;70,5;21,39;3,63;0,22%;5,96%;
18/05/2012;468428,3;0;49,41;9,67;3,837;0,20%;8,35%;
18/05/2012;913922,01;0;64,16;17,87;3,63;0,23%;5,68%;
18/05/2012;571463,93;0;69,52;20,84;3,63;0,23%;5,54%;
18/05/2012;1795152,73;0;85,19;29,55;4,308;0,13%;7,38%;
18/05/2012;1352442,31;0;72,53;22,52;3,63;0,23%;6,66%;
18/05/2012;1020486,05;0;84,51;29,17;4,11;0,13%;11,63%;
18/05/2012;2131900,55;0;65,17;18,43;3,808;0,13%;5,97%;
18/05/2012;1932233,17;0;66,3;19,06;3,848;0,19%;8,57%;
18/05/2012;600050,98;0;58,84;14,91;4,029;0,14%;8,35%;
18/05/2012;493506,47;0;56,74;13,74;3,837;0,20%;6,17%;
18/05/2012;968816,33;0;59,67;15,37;3,808;0,13%;6,24%;
18/05/2012;1047444,59;0;62,31;16,84;3,899;0,14%;8,30%;
18/05/2012;1366937,1;0;58,81;14,89;4,029;0,14%;8,35%;
18/05/2012;2039222,26;0;60,99;16,11;3,848;0,21%;7,14%;
18/05/2012;700554,16;0;72,42;22,46;3,63;0,21%;6,89%;
18/05/2012;986612,02;0;61,9;16,61;3,899;0,14%;7,67%;
18/05/2012;1332952,47;0;58,42;14,68;3,899;0,14%;4,13%;
18/05/2012;1298809,8;0;63,1;17,28;4,029;0,14%;8,98%;
18/05/2012;717207,19;0;58,21;14,56;3,848;0,21%;7,14%;
18/05/2012;978082,84;0;52,55;11,42;3,899;0,14%;7,49%;
18/05/2012;1707158,82;0;65,15;18,42;4,029;0,14%;8,25%;
18/05/2012;1213310,45;0;84,51;29,17;4,11;0,13%;11,63%;
18/05/2012;543706,04;0;61,9;16,61;3,899;0,14%;8,35%;
18/05/2012;460945,14;0;72,42;22,46;3,63;0,21%;6,89%;
18/05/2012;1441473,82;0;72,42;22,46;3,63;0,21%;6,89%;
18/05/2012;1177539,71;0;57,46;14,14;3,837;0,20%;8,35%;
18/05/2012;276899,95;0;89,81;32,12;4,308;0,13%;7,40%;
18/05/2012;998672,85;0;64,97;18,32;3,62;0,13%;9,58%;
18/05/2012;819196,68;0;65,15;18,42;3,848;0,14%;8,88%;
18/05/2012;324801,13;0;73,7;23,17;3,713;0,22%;6,99%;
18/05/2012;534847,96;0;73,7;23,17;3,63;0,22%;6,99%;
18/05/2012;412314,71;0;84,51;29,17;4,11;0,13%;11,63%;
18/05/2012;1522978,54;0;72,36;22,42;3,63;0,22%;6,99%;
18/05/2012;896295,41;0;57,59;14,22;3,899;0,14%;4,13%;
18/05/2012;1331514,44;0;55,24;12,91;3,837;0,20%;6,55%;
18/05/2012;590636,38;0;85,19;29,55;4,308;0,13%;7,38%;
18/05/2012;648541,81;0;72,06;22,26;3,63;0,21%;9,58%;
18/05/2012;334042,43;0;65,17;18,43;3,808;0,13%;5,62%;
18/05/2012;800842,28;0;66,3;19,06;3,848;0,19%;8,57%;
25/05/2012;1555444,55;0;77,22;25,12;3,561;0,21%;7,14%;
25/05/2012;1912791,09;0;78,19;25,66;3,561;0,22%;6,89%;
25/05/2012;413701,29;0;78,58;25,88;3,561;0,23%;6,66%;
25/05/2012;2154137,67;0;77,47;25,26;3,551;0,13%;4,31%;
25/05/2012;341994,48;0;78,23;25,68;3,561;0,22%;5,80%;
25/05/2012;1603793,42;0;78,47;25,82;3,561;0,22%;5,96%;
25/05/2012;532739,77;0;50,6;10,33;3,804;0,20%;8,35%;
25/05/2012;895157,44;0;76,11;24,51;3,561;0,23%;5,68%;
25/05/2012;547226;0;79,69;26,49;3,561;0,23%;5,54%;
25/05/2012;1830939,1;0;86,03;30,02;4,127;0,13%;7,38%;
25/05/2012;1297335,87;0;78,44;25,8;3,561;0,23%;6,66%;
25/05/2012;991514,21;0;83,84;28,8;4,293;0,13%;11,63%;
25/05/2012;2043349,41;0;62,39;16,88;3,801;0,13%;5,97%;
25/05/2012;2030869,61;0;67,21;19,56;3,798;0,19%;8,57%;
25/05/2012;693780,42;0;67,97;19,98;3,979;0,14%;8,35%;
25/05/2012;518045,09;0;57,36;14,09;3,804;0,20%;6,17%;
25/05/2012;984881,59;0;55,69;13,16;3,801;0,13%;6,24%;
25/05/2012;1088446,58;0;65,48;18,6;3,85;0,14%;8,30%;
25/05/2012;1485540,28;0;67,79;19,88;3,979;0,14%;8,35%;
25/05/2012;2114989;0;70,04;21,13;3,798;0,21%;7,14%;
25/05/2012;722891,24;0;79,49;26,38;3,561;0,22%;6,89%;
25/05/2012;1047297,38;0;62,39;16,88;3,85;0,14%;7,67%;
25/05/2012;1552934,64;0;66,43;19,13;3,85;0,14%;4,13%;
25/05/2012;1407897,57;0;65,79;18,77;3,979;0,14%;8,98%;
25/05/2012;783371,02;0;67,69;19,83;3,798;0,21%;7,14%;
25/05/2012;1067310,74;0;58,2;14,56;3,85;0,14%;7,49%;
25/05/2012;1818906,73;0;64,77;18,21;3,979;0,14%;8,25%;
25/05/2012;1151214,41;0;83,84;28,8;4,293;0,13%;11,63%;
25/05/2012;549665,67;0;62,39;16,88;3,85;0,14%;8,35%;
25/05/2012;449355,91;0;79,49;26,38;3,561;0,22%;6,89%;
25/05/2012;1397094,26;0;79,49;26,38;3,561;0,22%;6,89%;
25/05/2012;1232784,22;0;59,74;15,41;3,804;0,20%;8,35%;
25/05/2012;261851,74;0;88,89;31,61;4,127;0,13%;7,40%;
25/05/2012;1015737,61;0;72,42;22,46;3,551;0,13%;9,58%;
25/05/2012;822167,17;0;64,77;18,21;3,798;0,14%;8,88%;
25/05/2012;306098,17;0;78,94;26,08;3,636;0,22%;6,99%;
25/05/2012;540625,79;0;78,94;26,08;3,561;0,22%;6,99%;
25/05/2012;422810,12;0;83,84;28,8;4,293;0,13%;11,63%;
25/05/2012;1596036,66;0;78,31;25,73;3,561;0,22%;6,99%;
25/05/2012;991054,49;0;65,25;18,47;3,85;0,14%;4,13%;
25/05/2012;1424500,47;0;54,89;12,72;3,804;0,20%;6,55%;
25/05/2012;535764,58;0;86,03;30,02;4,127;0,13%;7,38%;
25/05/2012;597406,39;0;82,41;28,01;3,561;0,21%;9,58%;
25/05/2012;343268,29;0;62,39;16,88;3,801;0,13%;5,62%;
25/05/2012;817741,17;0;67,21;19,56;3,798;0,19%;8,57%;
01/06/2012;1624477,58;0;77,95;25,53;3,501;0,22%;7,14%;
01/06/2012;1910092,37;0;78,38;25,77;3,501;0,22%;6,89%;
01/06/2012;432268,53;0;81,55;27,53;3,501;0,23%;6,66%;
01/06/2012;2179360,94;0;77,41;25,23;3,483;0,13%;4,31%;
01/06/2012;359867,8;0;79,72;26,51;3,501;0,22%;5,80%;
01/06/2012;1681121,38;0;80,39;26,88;3,501;0,22%;5,96%;
01/06/2012;598495,02;0;55,06;12,81;3,764;0,20%;8,35%;
01/06/2012;921161,2;0;78,31;25,73;3,501;0,21%;5,68%;
01/06/2012;583648,59;0;80,26;26,81;3,501;0,23%;5,54%;
01/06/2012;1767471,48;0;80,06;26,7;4,277;0,13%;7,38%;
01/06/2012;1361595,33;0;81,67;27,59;3,501;0,23%;6,66%;
01/06/2012;981345,2;0;78,11;25,62;4,277;0,13%;11,63%;
01/06/2012;2035431,39;0;61,11;16,17;3,788;0,13%;5,97%;
01/06/2012;2049485,49;0;74,48;23,6;3,742;0,19%;8,57%;
01/06/2012;663971,26;0;67,61;19,78;3,915;0,14%;8,35%;
01/06/2012;532311,93;0;58,97;14,98;3,764;0,20%;6,17%;
01/06/2012;938914,28;0;54,13;12,29;3,788;0,13%;6,24%;
01/06/2012;1118313,7;0;71,42;21,9;3,798;0,14%;8,30%;
01/06/2012;1450733,29;0;68,18;20,1;3,915;0,14%;8,35%;
01/06/2012;2143126,59;0;73,67;23,15;3,742;0,21%;7,14%;
01/06/2012;695439,83;0;79,24;26,24;3,501;0,22%;6,89%;
01/06/2012;1102857,37;0;70,01;21,12;3,798;0,14%;7,67%;
01/06/2012;1476144,34;0;66,22;19,01;3,798;0,14%;4,13%;
01/06/2012;1467722,19;0;71,79;22,11;3,915;0,14%;8,98%;
01/06/2012;694765,95;0;69,54;20,86;3,742;0,21%;7,14%;
01/06/2012;1015853,03;0;58,51;14,73;3,798;0,14%;7,49%;
01/06/2012;1900638,6;0;73,4;23;3,915;0,14%;8,25%;
01/06/2012;1245480,95;0;78,11;25,62;4,277;0,13%;11,63%;
01/06/2012;576252,35;0;70,01;21,12;3,798;0,14%;8,35%;
01/06/2012;427021,18;0;79,24;26,24;3,501;0,22%;6,89%;
01/06/2012;1404516,29;0;79,24;26,24;3,501;0,22%;6,89%;
01/06/2012;1157557,79;0;62,84;17,13;3,764;0,20%;8,35%;
01/06/2012;261131,09;0;83,57;28,65;4,277;0,13%;7,40%;
01/06/2012;977062,44;0;70,41;21,34;3,483;0,13%;9,58%;
01/06/2012;932195,52;0;73,4;23;3,742;0,14%;8,88%;
01/06/2012;306005,53;0;80,74;27,08;3,567;0,22%;6,99%;
01/06/2012;531811,85;0;80,74;27,08;3,501;0,22%;6,99%;
01/06/2012;435579,7;0;78,11;25,62;4,277;0,13%;11,63%;
01/06/2012;1640476,77;0;80,33;26,85;3,501;0,22%;6,99%;
01/06/2012;1037464,27;0;64,75;18,19;3,798;0,14%;4,13%;
01/06/2012;1374891,36;0;57,29;14,05;3,764;0,20%;6,55%;
01/06/2012;521953,78;0;80,06;26,7;4,277;0,13%;7,38%;
01/06/2012;605078,62;0;80,89;27,16;3,501;0,21%;9,58%;
01/06/2012;323410,94;0;61,11;16,17;3,788;0,13%;5,62%;
01/06/2012;837144,63;0;74,48;23,6;3,742;0,19%;8,57%;
08/06/2012;1697230,96;0;78,3;25,72;3,452;0,22%;7,14%;
08/06/2012;2010216,49;0;78,69;25,94;3,452;0,22%;6,89%;
08/06/2012;446336,8;0;81,65;27,58;3,452;0,23%;6,66%;
08/06/2012;2245257,18;0;78,11;25,62;3,433;0,13%;4,31%;
08/06/2012;341704,59;0;81,02;27,23;3,452;0,13%;5,80%;
08/06/2012;1696619,52;0;80,5;26,94;3,452;0,22%;5,96%;
08/06/2012;642963,75;0;63,07;17,26;3,741;0,20%;8,35%;
08/06/2012;928820;0;74,28;23,49;3,452;0,23%;5,68%;
08/06/2012;582525,42;0;78,91;26,06;3,452;0,23%;5,54%;
08/06/2012;1840491,41;0;86,87;30,48;4,103;0,13%;7,38%;
08/06/2012;1414343,53;0;82,1;27,83;3,452;0,23%;6,66%;
08/06/2012;1086231,47;0;84,83;29,35;4,103;0,13%;11,63%;
08/06/2012;2182437,9;0;68,4;20,22;3,776;0,13%;5,97%;
08/06/2012;2099615,88;0;64,3;17,94;3,689;0,19%;8,57%;
08/06/2012;611390,67;0;59,35;15,19;3,871;0,14%;8,35%;
08/06/2012;603618,89;0;65,43;18,57;3,741;0,20%;6,17%;
08/06/2012;987990,24;0;60,51;15,84;3,776;0,13%;6,24%;
08/06/2012;1110479,94;0;59,1;15,06;3,746;0,14%;8,30%;
08/06/2012;1390122,11;0;60,19;15,66;3,871;0,14%;8,35%;
08/06/2012;2231962,13;0;62,01;16,67;3,689;0,21%;7,14%;
08/06/2012;707895,72;0;79,47;26,37;3,452;0,22%;6,89%;
08/06/2012;1061134,37;0;61,71;16,51;3,746;0,14%;7,67%;
08/06/2012;1568048,54;0;56,82;13,79;3,746;0,14%;4,13%;
08/06/2012;1406313,13;0;59,93;15,52;3,871;0,14%;8,98%;
08/06/2012;730254,19;0;58,48;14,71;3,689;0,21%;7,14%;
08/06/2012;1106176,83;0;49,43;9,68;3,746;0,14%;7,49%;
08/06/2012;1764756,31;0;64,05;17,81;3,871;0,14%;8,25%;
08/06/2012;1440687,69;0;84,83;29,35;4,103;0,13%;11,63%;
08/06/2012;554093,15;0;61,71;16,51;3,746;0,14%;8,35%;
08/06/2012;437222,94;0;79,47;26,37;3,452;0,22%;6,89%;
08/06/2012;1443285,79;0;79,47;26,37;3,452;0,22%;6,89%;
08/06/2012;1246322,44;0;71,14;21,74;3,741;0,20%;8,35%;
08/06/2012;286082,76;0;90,94;32,74;4,103;0,13%;7,40%;
08/06/2012;999511,29;0;75,35;24,08;3,433;0,13%;9,58%;
08/06/2012;873415,01;0;64,05;17,81;3,689;0,14%;8,88%;
08/06/2012;338273,38;0;81,5;27,5;3,513;0,22%;6,99%;
08/06/2012;528940,78;0;81,5;27,5;3,452;0,22%;6,99%;
08/06/2012;448110,25;0;84,83;29,35;4,103;0,13%;11,63%;
08/06/2012;1623442,24;0;81,12;27,29;3,452;0,22%;6,99%;
08/06/2012;1079386,88;0;55,78;13,21;3,746;0,14%;4,13%;
08/06/2012;1436383,84;0;65,11;18,39;3,741;0,20%;6,55%;
08/06/2012;642671,48;0;86,87;30,48;4,103;0,13%;7,38%;
08/06/2012;643032,51;0;85,73;29,85;3,452;0,21%;9,58%;
08/06/2012;340238,38;0;68,4;20,22;3,776;0,13%;5,62%;
08/06/2012;795133;0;64,3;17,94;3,689;0,19%;8,57%;
15/06/2012;1630607;0;79,35;26,31;3,393;0,22%;7,14%;
15/06/2012;1962924,3;0;80,56;26,98;3,393;0,22%;6,89%;
15/06/2012;442074,79;0;84,66;29,26;3,393;0,23%;6,66%;
15/06/2012;2234190,93;0;80,94;27,19;3,372;0,13%;4,31%;
15/06/2012;327383,64;0;81,64;27,58;3,393;0,22%;5,80%;
15/06/2012;1642247,48;0;82,1;27,83;3,393;0,22%;5,96%;
15/06/2012;666942,02;0;59,33;15,18;3,723;0,21%;8,35%;
15/06/2012;916918,7;0;77,14;25,08;3,393;0,23%;5,68%;
15/06/2012;564606,1;0;82,21;27,89;3,393;0,23%;5,54%;
15/06/2012;1811562,88;0;88,58;31,43;4,144;0,13%;7,38%;
15/06/2012;1417875,42;0;84,97;29,43;3,393;0,23%;6,66%;
15/06/2012;1019555,51;0;85,94;29,97;4,144;0,13%;11,63%;
15/06/2012;2152229,11;0;65,97;18,87;3,756;0,13%;5,97%;
15/06/2012;1905733,68;0;71,93;22,18;3,62;0,19%;8,57%;
15/06/2012;636737,65;0;67,7;19,83;3,786;0,14%;8,35%;
15/06/2012;570045,79;0;65,36;18,53;3,723;0,21%;6,17%;
15/06/2012;964169,67;0;56,67;13,71;3,756;0,13%;6,24%;
15/06/2012;1057425,83;0;66,58;19,21;3,683;0,14%;8,30%;
15/06/2012;1440263,15;0;68,19;20,11;3,786;0,14%;8,35%;
15/06/2012;2165160,29;0;71,51;21,95;3,62;0,21%;7,14%;
15/06/2012;727049,04;0;81,51;27,51;3,393;0,22%;6,89%;
15/06/2012;1061219,19;0;66,56;19,2;3,683;0,14%;7,67%;
15/06/2012;1543667,68;0;64,73;18,18;3,683;0,14%;4,13%;
15/06/2012;1364445,98;0;68,28;20,16;3,786;0,14%;8,98%;
15/06/2012;753860,89;0;68,34;20,19;3,62;0,21%;7,14%;
15/06/2012;1029248,22;0;57,84;14,36;3,683;0,14%;7,49%;
15/06/2012;1773500,56;0;69,52;20,84;3,786;0,14%;8,25%;
15/06/2012;1229760,97;0;85,94;29,97;4,144;0,13%;11,63%;
15/06/2012;552338,76;0;66,56;19,2;3,683;0,14%;8,35%;
15/06/2012;438523,24;0;81,51;27,51;3,393;0,22%;6,89%;
15/06/2012;1431003,43;0;81,51;27,51;3,393;0,22%;6,89%;
15/06/2012;1234759,54;0;70,91;21,62;3,723;0,21%;8,35%;
15/06/2012;290444,31;0;92,44;33,58;4,144;0,13%;7,40%;
15/06/2012;982345,51;0;76,48;24,71;3,372;0,13%;9,58%;
15/06/2012;848289,41;0;69,52;20,84;3,62;0,14%;8,88%;
15/06/2012;333146,88;0;82,15;27,86;3,407;0,22%;6,99%;
15/06/2012;508573,16;0;82,15;27,86;3,393;0,22%;6,99%;
15/06/2012;430222,07;0;85,94;29,97;4,144;0,13%;11,63%;
15/06/2012;1587499,82;0;81,33;27,41;3,393;0,22%;6,99%;
15/06/2012;977950,28;0;63,39;17,44;3,683;0,14%;4,13%;
15/06/2012;1384584,59;0;64,92;18,29;3,723;0,21%;6,55%;
15/06/2012;606309,13;0;88,58;31,43;4,144;0,13%;7,38%;
15/06/2012;634815,1;0;87,75;30,97;3,393;0,21%;9,58%;
15/06/2012;338400,82;0;65,97;18,87;3,756;0,13%;5,62%;
15/06/2012;821498,18;0;71,93;22,18;3,62;0,19%;8,57%;
22/06/2012;1527845,81;0;78,39;25,77;3,346;0,22%;7,14%;
22/06/2012;1887733,21;0;81,04;27,24;3,346;0,22%;6,89%;
22/06/2012;419497,95;0;82,7;28,17;3,346;0,23%;6,66%;
22/06/2012;2197299,65;0;81,63;27,57;3,329;0,13%;4,31%;
22/06/2012;325041,68;0;80,57;26,98;3,346;0,22%;5,80%;
22/06/2012;1618272,25;0;81,2;27,33;3,346;0,22%;5,96%;
22/06/2012;687344,68;0;63,69;17,61;3,735;0,20%;8,35%;
22/06/2012;899449,65;0;78,85;26,03;3,346;0,23%;5,68%;
22/06/2012;562173,12;0;81,05;27,25;3,346;0,23%;5,54%;
22/06/2012;1755334,18;0;89,92;32,18;4,014;0,13%;7,38%;
22/06/2012;1355680,3;0;83,26;28,48;3,346;0,23%;6,66%;
22/06/2012;981386,25;0;91,61;33,12;4,014;0,13%;11,63%;
22/06/2012;2094373;0;72,89;22,72;3,737;0,13%;5,97%;
22/06/2012;1660228,88;0;74,22;23,46;3,564;0,19%;8,57%;
22/06/2012;687085,6;0;74,28;23,49;3,722;0,13%;8,35%;
22/06/2012;581745,72;0;70,41;21,34;3,735;0,20%;6,17%;
22/06/2012;981210,57;0;62,9;17,17;3,737;0,13%;6,24%;
22/06/2012;1080357,89;0;70,92;21,62;3,629;0,13%;8,30%;
22/06/2012;1468350,36;0;75,83;24,35;3,722;0,13%;8,35%;
22/06/2012;2060588,69;0;76,51;24,73;3,564;0,13%;7,14%;
22/06/2012;735870;0;81,78;27,66;3,346;0,22%;6,89%;
22/06/2012;1112449,3;0;70,61;21,45;3,629;0,14%;7,67%;
22/06/2012;1522042,57;0;71,82;22,12;3,629;0,13%;4,13%;
22/06/2012;1434709,63;0;72,29;22,38;3,722;0,13%;8,98%;
22/06/2012;721601,9;0;73,52;23,07;3,564;0,13%;7,14%;
22/06/2012;1056282,91;0;63,04;17,24;3,629;0,13%;7,49%;
22/06/2012;1837884,79;0;73,23;22,91;3,722;0,14%;8,25%;
22/06/2012;1180671,55;0;91,61;33,12;4,014;0,13%;11,63%;
22/06/2012;581854,5;0;70,61;21,45;3,629;0,13%;8,35%;
22/06/2012;428554,63;0;81,78;27,66;3,346;0,22%;6,89%;
22/06/2012;1394065,76;0;81,78;27,66;3,346;0,22%;6,89%;
22/06/2012;1196880,11;0;74,85;23,81;3,735;0,20%;8,35%;
22/06/2012;261666,29;0;95,75;35,42;4,014;0,13%;7,40%;
22/06/2012;1000285,1;0;78,85;26,03;3,329;0,13%;9,58%;
22/06/2012;911696;0;73,23;22,91;3,564;0,14%;8,88%;
22/06/2012;306411,01;0;80,4;26,89;3,358;0,22%;6,99%;
22/06/2012;484032,75;0;80,4;26,89;3,346;0,22%;6,99%;
22/06/2012;405938,35;0;91,61;33,12;4,014;0,13%;11,63%;
22/06/2012;1532316,79;0;79,84;26,58;3,346;0,22%;6,99%;
22/06/2012;1033552,18;0;69,32;20,73;3,629;0,13%;4,13%;
22/06/2012;1386407,17;0;66,88;19,38;3,735;0,20%;6,55%;
22/06/2012;540031,29;0;89,92;32,18;4,014;0,13%;7,38%;
22/06/2012;613270,79;0;87,51;30,84;3,346;0,21%;9,58%;
22/06/2012;336241;0;72,89;22,72;3,737;0,13%;5,62%;
22/06/2012;822569,16;0;74,22;23,46;3,564;0,19%;8,57%;
29/06/2012;1540421,49;0;84,88;29,38;3,286;0,13%;7,14%;
29/06/2012;1881046,12;0;86,32;30,18;3,286;0,22%;6,89%;
29/06/2012;422965,33;0;86,42;30,23;3,286;0,23%;6,66%;
29/06/2012;2128362,92;0;84,23;29,02;3,257;0,13%;4,31%;
29/06/2012;329658,1;0;87,08;30,6;3,286;0,22%;5,80%;
29/06/2012;1648863,46;0;87,35;30,75;3,286;0,22%;5,96%;
29/06/2012;704335,41;0;68,84;20,47;3,693;0,21%;8,35%;
29/06/2012;878298,22;0;84,47;29,15;3,286;0,23%;5,68%;
29/06/2012;544770,7;0;87,18;30,66;3,286;0,23%;5,54%;
29/06/2012;1707481,9;0;91,36;32,98;3,875;0,13%;7,38%;
29/06/2012;1297028,6;0;87,86;31,03;3,286;0,23%;6,66%;
29/06/2012;943124,74;0;90,47;32,48;3,875;0,13%;11,63%;
29/06/2012;2037663,71;0;82;27,78;3,681;0,13%;5,97%;
29/06/2012;1591835,02;0;75,22;24,01;3,506;0,19%;8,57%;
29/06/2012;624099,48;0;68,91;20,51;3,667;0,14%;8,35%;
29/06/2012;570162,28;0;77,31;25,17;3,693;0,21%;6,17%;
29/06/2012;982322,24;0;71,14;21,74;3,681;0,13%;6,24%;
29/06/2012;1097006,3;0;70,17;21,21;3,577;0,14%;8,30%;
29/06/2012;1379652,65;0;69,92;21,07;3,667;0,14%;8,35%;
29/06/2012;2055952,61;0;74,15;23,42;3,506;0,21%;7,14%;
29/06/2012;716341,39;0;88,05;31,14;3,286;0,22%;6,89%;
29/06/2012;1053881,78;0;70,99;21,66;3,577;0,14%;7,67%;
29/06/2012;1451782,16;0;64,23;17,91;3,577;0,14%;4,13%;
29/06/2012;1428869,9;0;70,4;21,33;3,667;0,14%;8,98%;
29/06/2012;718890,81;0;69,84;21,02;3,506;0,21%;7,14%;
29/06/2012;1051190,44;0;60,71;15,95;3,577;0,14%;7,49%;
29/06/2012;1842555,32;0;73,94;23,3;3,667;0,14%;8,25%;
29/06/2012;1129031,98;0;90,47;32,48;3,875;0,13%;11,63%;
29/06/2012;555954,13;0;70,99;21,66;3,577;0,14%;8,35%;
29/06/2012;423192,4;0;88,05;31,14;3,286;0,22%;6,89%;
29/06/2012;1349202,25;0;88,05;31,14;3,286;0,22%;6,89%;
29/06/2012;1178211,81;0;81,95;27,75;3,693;0,21%;8,35%;
29/06/2012;244338,31;0;98,15;36,75;3,875;0,13%;7,40%;
29/06/2012;942970,63;0;81,91;27,73;3,257;0,13%;9,58%;
29/06/2012;892133,41;0;73,94;23,3;3,506;0,14%;8,88%;
29/06/2012;291530,43;0;86,68;30,38;3,273;0,22%;6,99%;
29/06/2012;508309,81;0;86,68;30,38;3,286;0,22%;6,99%;
29/06/2012;404634,36;0;90,47;32,48;3,875;0,13%;11,63%;
29/06/2012;1492388,98;0;85,72;29,84;3,286;0,22%;6,99%;
29/06/2012;988764,84;0;64,42;18,01;3,577;0,14%;4,13%;
29/06/2012;1355600,01;0;76,54;24,74;3,693;0,21%;6,55%;
29/06/2012;507403,77;0;91,36;32,98;3,875;0,13%;7,38%;
29/06/2012;593128,13;0;89,85;32,14;3,286;0,21%;9,58%;
29/06/2012;338386,08;0;82;27,78;3,681;0,13%;5,62%;
29/06/2012;773367,71;0;75,22;24,01;3,506;0,19%;8,57%;
06/07/2012;1769854,16;0;81,57;27,54;3,227;0,22%;6,91%;
06/07/2012;2041507,4;0;84,2;29;3,227;0,22%;6,57%;
06/07/2012;411206,5;0;83,14;28,41;3,227;0,23%;6,33%;
06/07/2012;2224499,28;0;80,37;26,87;3,187;0,13%;4,08%;
06/07/2012;341214,43;0;82,35;27,97;3,227;0,22%;5,60%;
06/07/2012;1876359,39;0;82,95;28,31;3,227;0,22%;5,67%;
06/07/2012;805642,61;0;64,67;18,15;3,646;0,20%;7,87%;
06/07/2012;936205,5;0;81,24;27,36;3,227;0,23%;5,40%;
06/07/2012;578790,36;0;84,15;28,97;3,227;0,23%;5,28%;
06/07/2012;1805999,79;0;86,87;30,48;3,666;0,13%;8,35%;
06/07/2012;1461129,94;0;83,44;28,58;3,227;0,23%;6,33%;
06/07/2012;1014898,78;0;89,13;31,74;3,765;0,13%;10,93%;
06/07/2012;2184980,35;0;79,23;26,24;3,63;0,13%;5,77%;
06/07/2012;1862128,95;0;82,99;28,33;3,475;0,19%;8,68%;
06/07/2012;678024,75;0;74,64;23,69;3,646;0,14%;8,19%;
06/07/2012;641763,53;0;70,49;21,38;3,646;0,20%;6,06%;
06/07/2012;1046782,52;0;68,91;20,51;3,63;0,13%;5,94%;
06/07/2012;1158247,31;0;76,08;24,49;3,538;0,14%;8,54%;
06/07/2012;1557120,44;0;76,07;24,48;3,646;0,14%;8,19%;
06/07/2012;2358055,3;0;79,2;26,22;3,475;0,21%;8,35%;
06/07/2012;693013,59;0;85,26;29,59;3,227;0,22%;6,57%;
06/07/2012;1097786,14;0;77,41;25,23;3,538;0,14%;7,75%;
06/07/2012;1545370,16;0;70,86;21,59;3,538;0,14%;4,16%;
06/07/2012;1645097,75;0;77,18;25,1;3,646;0,14%;8,95%;
06/07/2012;753385,55;0;75,52;24,18;3,475;0,21%;8,35%;
06/07/2012;1180470,8;0;64,94;18,3;3,538;0,14%;7,41%;
06/07/2012;2062224,92;0;82,08;27,82;3,646;0,14%;8,24%;
06/07/2012;1500863,54;0;89,13;31,74;3,765;0,13%;10,93%;
06/07/2012;578832,41;0;77,41;25,23;3,538;0,14%;9,42%;
06/07/2012;440553,42;0;85,26;29,59;3,227;0,22%;6,57%;
06/07/2012;1458059,42;0;85,26;29,59;3,227;0,22%;6,57%;
06/07/2012;1214183,97;0;78,68;25,93;3,646;0,20%;7,87%;
06/07/2012;273690,37;0;93,21;34,01;3,666;0,13%;7,15%;
06/07/2012;1007867,68;0;77,95;25,53;3,187;0,13%;9,29%;
06/07/2012;985479,64;0;82,08;27,82;3,475;0,14%;8,84%;
06/07/2012;306578,89;0;81,52;27,51;3,232;0,21%;6,62%;
